simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
8.325	12	24	500000.0	-4.619	0.865	1.0	0.0	0.0	3.0	4.0	11.678	0.999074	
8.350	13	22	1000000.0	-7.910	0.791	2.0	0.0	4.0	2.0	6.0	7.281	0.166582	
8.375	14	24	1000000.0	-9.246	0.865	1.0	0.0	0.0	3.0	4.0	2.736	0.081344	
8.400	15	22	100000.0	-7.347	0.791	2.0	0.0	4.0	2.0	6.0	8.370	0.999227	
8.425	16	25	300000.0	-7.172	0.771	0.0	0.0	1.0	1.0	2.0	14.375	0.998093	
8.450	17	22	500000.0	-8.760	0.791	2.0	0.0	4.0	2.0	6.0	8.558	0.571922	
8.475	18	24	1000000.0	-6.902	0.865	1.0	0.0	0.0	3.0	4.0	7.948	0.998408	
8.500	19	24	1000000.0	-6.945	0.865	1.0	0.0	0.0	3.0	4.0	7.961	0.999294	
8.525	20	21	100000.0	-8.706	0.345	2.0	0.0	1.0	0.0	0.0	28.000	0.004070	
8.550	21	14	300000.0	-7.272	1.000	0.0	0.0	1.0	0.0	0.0	28.000	0.999227	
8.575	22	16	500000.0	-8.364	1.000	0.0	0.0	0.0	1.0	0.0	28.000	0.999355	
8.600	23	25	1000000.0	-6.962	0.771	0.0	0.0	1.0	1.0	2.0	11.568	0.998987	
8.625	24	12	1000000.0	-7.549	1.000	0.0	0.0	0.0	0.0	1.0	28.000	0.999411	
8.650	25	23	100000.0	-6.659	0.397	2.0	0.0	1.0	0.0	0.0	25.250	0.999227	
8.675	26	21	300000.0	-9.278	0.345	2.0	0.0	1.0	0.0	0.0	18.625	0.004070	
8.700	27	22	500000.0	-8.085	0.791	2.0	0.0	4.0	2.0	6.0	10.714	0.952737	
8.725	28	22	1000000.0	-7.050	0.791	2.0	0.0	4.0	2.0	6.0	8.985	0.504576	
8.750	29	22	1000000.0	-8.530	0.791	2.0	0.0	4.0	2.0	6.0	8.565	0.058081	
8.775	30	23	100000.0	-6.926	0.397	2.0	0.0	1.0	0.0	0.0	24.353	0.273527	
8.800	31	22	300000.0	-5.336	0.791	2.0	0.0	4.0	2.0	6.0	10.677	0.998956	
8.825	32	26	500000.0	-6.911	0.674	1.0	0.0	0.0	1.0	1.0	11.333	0.998891	
8.850	33	22	1000000.0	-7.399	0.791	2.0	0.0	4.0	2.0	6.0	9.207	0.437064	
8.875	34	22	1000000.0	-6.357	0.791	2.0	0.0	4.0	2.0	6.0	10.028	0.812407	
8.900	35	26	100000.0	-8.670	0.674	1.0	0.0	0.0	1.0	1.0	12.571	0.273527	
8.925	36	23	300000.0	-9.066	0.397	2.0	0.0	1.0	0.0	0.0	18.030	0.009998	
8.950	37	24	500000.0	-4.532	0.865	1.0	0.0	0.0	3.0	4.0	13.971	0.999074	
8.975	38	24	1000000.0	-7.648	0.865	1.0	0.0	0.0	3.0	4.0	7.098	0.907199	
