simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
190.750	29	17	1000000.0	-6.518	0.758	8.0	0.0	0.0	5.0	1.0	13.451	0.000000	
190.775	30	12	100000.0	-11.530	0.719	4.0	0.0	0.0	2.0	2.0	11.627	0.965501	
190.800	31	17	100000.0	-3.179	0.758	8.0	0.0	0.0	5.0	1.0	24.429	0.999934	
190.825	32	17	500000.0	-3.314	0.758	8.0	0.0	0.0	5.0	1.0	20.690	0.999966	
190.850	33	17	100000.0	-5.829	0.758	8.0	0.0	0.0	5.0	1.0	17.333	0.774835	
190.875	34	17	1000000.0	-7.340	0.758	8.0	0.0	0.0	5.0	2.0	12.490	0.501892	
190.900	35	17	100000.0	-4.600	0.758	9.0	0.0	0.0	5.0	2.0	11.657	0.134321	
190.925	36	15	100000.0	-11.154	0.539	5.0	0.0	0.0	0.0	0.0	28.000	0.000000	
190.950	37	17	500000.0	-8.002	0.758	9.0	0.0	0.0	5.0	2.0	5.667	0.978300	
190.975	38	17	100000.0	-3.426	0.758	9.0	0.0	0.0	5.0	2.0	22.000	0.792252	
191.000	39	12	1000000.0	-11.991	0.719	4.0	0.0	0.0	2.0	3.0	10.173	0.000000	
191.025	0	16	100000.0	-4.571	0.382	2.0	0.0	0.0	0.0	1.0	26.857	0.092504	
191.050	1	17	100000.0	-3.498	0.775	9.0	0.0	0.0	5.0	2.0	19.143	0.529456	
191.075	2	12	500000.0	-7.920	0.774	4.0	0.0	0.0	3.0	3.0	8.595	0.000000	
191.100	3	13	100000.0	-8.149	0.817	2.0	0.0	0.0	0.0	1.0	10.375	0.834632	
191.125	4	13	1000000.0	-3.762	0.817	2.0	0.0	0.0	0.0	1.0	15.333	0.999994	
191.150	5	15	100000.0	-10.420	0.445	5.0	0.0	0.0	0.0	0.0	28.000	0.995117	
191.175	6	13	100000.0	-11.267	0.817	3.0	0.0	0.0	0.0	1.0	6.917	0.990220	
191.200	7	12	500000.0	-3.417	0.774	3.0	0.0	0.0	3.0	3.0	20.118	0.999975	
191.225	8	15	100000.0	-11.542	0.445	5.0	0.0	0.0	0.0	0.0	28.000	0.999757	
191.250	9	12	1000000.0	-8.691	0.774	3.0	0.0	0.0	3.0	3.0	2.764	0.998645	
