simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
465.150	5	13	100000.0	-4.356	0.664	1.0	0.0	0.0	1.0	1.0	16.556	0.988075	
465.175	6	12	100000.0	-3.610	0.760	6.0	0.0	0.0	4.0	2.0	17.846	0.015032	
465.200	7	12	500000.0	-3.718	0.760	6.0	0.0	0.0	4.0	2.0	18.265	0.858380	
465.225	8	12	100000.0	-8.162	0.760	6.0	0.0	0.0	4.0	2.0	8.320	0.999919	
465.250	9	13	1000000.0	-6.249	0.664	1.0	0.0	0.0	1.0	2.0	13.742	0.576988	
465.275	10	13	100000.0	-11.748	0.664	2.0	0.0	0.0	1.0	2.0	10.306	0.991187	
465.300	11	15	100000.0	-5.019	0.626	2.0	0.0	0.0	0.0	1.0	19.067	0.672945	
465.325	12	17	500000.0	-3.526	0.804	8.0	0.0	0.0	2.0	3.0	18.794	0.999975	
465.350	13	15	100000.0	-8.467	0.626	2.0	0.0	0.0	0.0	1.0	17.222	0.000000	
465.375	14	14	1000000.0	-9.487	0.453	0.0	0.0	0.0	1.0	1.0	15.728	0.985390	
465.400	15	15	100000.0	-8.947	0.626	3.0	0.0	0.0	0.0	1.0	14.188	1.000000	
465.425	16	12	100000.0	-3.412	0.760	6.0	0.0	0.0	4.0	1.0	20.000	0.980636	
465.450	17	12	500000.0	-3.371	0.760	6.0	0.0	0.0	4.0	1.0	20.522	0.999972	
465.475	18	11	100000.0	-3.332	0.481	1.0	0.0	0.0	0.0	0.0	28.000	0.999988	
465.500	19	15	1000000.0	-9.322	0.626	3.0	0.0	0.0	0.0	1.0	6.275	0.999865	
465.525	20	14	100000.0	-7.770	0.453	1.0	0.0	0.0	1.0	1.0	7.864	0.982506	
465.550	21	16	100000.0	-4.247	0.444	4.0	0.0	0.0	0.0	0.0	28.000	0.971508	
465.575	22	12	500000.0	-8.446	0.760	5.0	0.0	0.0	5.0	1.0	11.984	0.000000	
465.600	23	17	100000.0	-3.395	0.804	8.0	0.0	0.0	2.0	3.0	21.385	0.819209	
465.625	24	16	1000000.0	-11.998	0.444	4.0	0.0	0.0	0.0	1.0	28.000	0.999939	
465.650	25	10	100000.0	-8.671	1.000	1.0	0.0	0.0	0.0	0.0	30.000	0.112154	
465.675	26	17	100000.0	-3.836	0.804	7.0	0.0	0.0	2.0	2.0	18.308	0.968105	
465.700	27	17	500000.0	-7.323	0.804	7.0	0.0	0.0	3.0	2.0	16.872	0.992652	
465.725	28	12	100000.0	-7.530	0.760	5.0	0.0	0.0	5.0	1.0	6.444	0.000000	
465.750	29	12	1000000.0	-6.404	0.760	5.0	0.0	0.0	5.0	1.0	9.420	0.998179	
465.775	30	16	100000.0	-4.471	0.444	4.0	0.0	0.0	0.0	1.0	28.000	0.791117	
465.800	31	17	100000.0	-3.256	0.804	7.0	0.0	0.0	3.0	2.0	21.231	0.999991	
465.825	32	17	500000.0	-3.272	0.804	7.0	0.0	0.0	3.0	2.0	20.906	0.999977	
465.850	33	16	100000.0	-10.989	0.444	4.0	0.0	0.0	0.0	1.0	28.000	0.807800	
